,age,female,wealth,religiosity,ethsalience,rcblack,rcwhite,rccol,EDUC,RUSTAND,TRCKNOW,w
953,34.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,2.0333501076227964
954,44.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,1.8024314782834783
955,21.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,1.4782222194825065
956,54.0,1.0,0.0,5.0,3.0,1.0,0.0,0.0,3.0,3.0,0.0,1.8019742426247414
957,40.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,1.742823764597885
958,26.0,0.0,0.0,6.0,3.0,1.0,0.0,0.0,3.0,2.0,0.0,1.5444601864499772
959,37.0,1.0,0.0,5.0,2.0,1.0,0.0,0.0,4.0,3.0,0.0,2.111095702083015
960,63.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,4.0,0.0,1.3280529377222863
961,31.0,0.0,0.0,6.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,1.8076393313629229
962,64.0,1.0,1100.0,5.0,3.0,1.0,0.0,0.0,4.0,1.0,0.0,2.2242036481155383
963,55.0,1.0,0.0,4.0,3.0,1.0,0.0,0.0,3.0,1.0,1.0,2.2606098720693786
964,19.0,0.0,16120.0,4.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,2.1641734520456084
965,44.0,0.0,700.0,5.0,3.0,1.0,0.0,0.0,3.0,4.0,0.0,1.5512731962837087
966,21.0,0.0,800.0,5.0,3.0,1.0,0.0,0.0,6.0,3.0,1.0,1.5622610590759602
967,43.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,4.0,4.0,0.0,1.7468371538980945
968,76.0,1.0,500.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,1.3609042899233637
969,40.0,1.0,800.0,2.0,3.0,1.0,0.0,0.0,4.0,3.0,1.0,1.8587951755100318
970,22.0,1.0,1220.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,1.0,1.8272513856284054
971,55.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,1.4392066403081294
972,37.0,1.0,1200.0,4.0,2.0,1.0,0.0,0.0,5.0,3.0,0.0,2.674907613810111
973,63.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,4.0,1.0,2.9034594642767297
974,27.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,1.7973913033755193
975,24.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,4.0,1.0,0.0,1.787565162971824
976,36.0,1.0,800.0,0.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,2.136743150218028
977,62.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,3.0,0.0,1.5134417907468936
978,34.0,0.0,800.0,4.0,3.0,1.0,0.0,0.0,4.0,4.0,1.0,2.2406248960452833
979,36.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,1.7788589320099901
980,43.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,1.0,2.2466743131911895
981,37.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,1.8003522653316706
982,77.0,1.0,800.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,0.0,1.7972962888807558
983,44.0,1.0,900.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,1.0,1.8749676399475939
984,40.0,0.0,400.0,5.0,3.0,1.0,0.0,0.0,4.0,1.0,0.0,1.8090879759226581
985,34.0,1.0,800.0,4.0,3.0,1.0,0.0,0.0,4.0,0.0,1.0,1.8414943835462614
986,22.0,1.0,15900.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,2.7284807383390937
987,55.0,1.0,800.0,0.0,3.0,1.0,0.0,0.0,4.0,1.0,0.0,2.144776603750955
988,46.0,0.0,900.0,2.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,1.7934962153618401
989,40.0,0.0,800.0,4.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,1.8078399345828566
990,42.0,0.0,800.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,1.8176159352304688
991,29.0,0.0,700.0,0.0,3.0,1.0,0.0,0.0,4.0,1.0,0.0,1.7671642935345913
992,64.0,1.0,820.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,1.0,1.82244808748616
993,34.0,1.0,1120.0,1.0,3.0,1.0,0.0,0.0,4.0,2.0,1.0,1.8637183925009109
994,32.0,0.0,300.0,5.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,1.5117815341567475
995,27.0,1.0,820.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,2.1993216544097813
996,49.0,1.0,400.0,5.0,3.0,1.0,0.0,0.0,3.0,4.0,1.0,2.237122650195741
997,22.0,0.0,700.0,4.0,3.0,1.0,0.0,0.0,4.0,4.0,1.0,2.249194399168914
998,22.0,1.0,400.0,2.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,2.1454636446141593
999,36.0,0.0,700.0,4.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,1.8046805958606147
1000,29.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,4.0,3.0,1.0,2.267385285940201
1001,51.0,1.0,15300.0,6.0,3.0,1.0,0.0,0.0,3.0,4.0,1.0,1.8502747198336302
1002,27.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,1.0,2.317631883441236
1003,41.0,0.0,820.0,3.0,3.0,1.0,0.0,0.0,4.0,4.0,1.0,2.2508470900613093
1004,54.0,1.0,1320.0,5.0,3.0,1.0,0.0,0.0,4.0,1.0,1.0,1.8155087017848917
1005,28.0,0.0,700.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,1.0,2.2324296152501453
1006,37.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,4.0,1.0,3.1827884356641456
1007,32.0,1.0,0.0,4.0,3.0,1.0,0.0,0.0,3.0,4.0,0.0,1.786533135580485
1008,55.0,1.0,700.0,5.0,3.0,1.0,0.0,0.0,4.0,4.0,1.0,1.8276118671811261
1009,29.0,0.0,820.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,1.0,2.2283769499155124
1010,51.0,1.0,400.0,6.0,3.0,1.0,0.0,0.0,3.0,3.0,0.0,1.81810918896402
1011,21.0,0.0,400.0,5.0,3.0,1.0,0.0,0.0,4.0,2.0,1.0,2.24469416042516
1012,24.0,0.0,820.0,4.0,3.0,1.0,0.0,0.0,4.0,2.0,0.0,1.8034547218056913
1013,33.0,0.0,700.0,5.0,2.0,1.0,0.0,0.0,4.0,3.0,1.0,2.306400281213714
1014,22.0,1.0,800.0,0.0,3.0,1.0,0.0,0.0,4.0,1.0,1.0,1.88428286836493
1015,35.0,0.0,100.0,2.0,3.0,1.0,0.0,0.0,3.0,4.0,0.0,1.5234369655283564
1016,55.0,1.0,820.0,5.0,3.0,1.0,0.0,0.0,4.0,1.0,1.0,1.8251961828893934
1017,71.0,1.0,600.0,4.0,3.0,1.0,0.0,0.0,4.0,4.0,1.0,1.8340867526737228
1018,48.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,1.74502961497596
1019,23.0,1.0,800.0,0.0,3.0,1.0,0.0,0.0,4.0,1.0,1.0,1.8839551755102206
1020,69.0,1.0,700.0,6.0,3.0,1.0,0.0,0.0,2.0,3.0,1.0,2.784695145018382
1021,23.0,0.0,800.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,1.0,2.2317116576467826
1022,73.0,1.0,720.0,3.0,3.0,1.0,0.0,0.0,2.0,3.0,1.0,2.8425312501506492
1023,66.0,0.0,720.0,5.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,1.2536452782059488
1024,20.0,0.0,500.0,3.0,2.0,1.0,0.0,0.0,4.0,4.0,0.0,1.741158561368253
1025,21.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,1.769129391303611
1026,33.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,1.7408990036256877
1027,43.0,1.0,0.0,5.0,3.0,1.0,0.0,0.0,3.0,2.0,0.0,1.7987111881650013
1028,67.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,1.249327829440133
1029,50.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,4.0,4.0,1.0,2.305699150557419
1030,20.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,1.795325150226613
1031,65.0,0.0,800.0,4.0,3.0,1.0,0.0,0.0,3.0,3.0,0.0,1.5506847329153095
1032,20.0,0.0,820.0,5.0,2.0,1.0,0.0,0.0,4.0,4.0,1.0,2.30887856361726
1033,37.0,0.0,800.0,6.0,3.0,1.0,0.0,0.0,4.0,4.0,1.0,2.2115836453847204
1034,32.0,1.0,15920.0,4.0,2.0,1.0,0.0,0.0,4.0,1.0,1.0,1.6187785669728216
1035,52.0,1.0,0.0,6.0,2.0,1.0,0.0,0.0,2.0,4.0,0.0,1.5154364215599838
1036,59.0,0.0,700.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,1.0,2.218350108478101
1037,24.0,0.0,300.0,0.0,3.0,1.0,0.0,0.0,4.0,3.0,1.0,2.318706431217014
1038,44.0,1.0,0.0,4.0,3.0,1.0,0.0,0.0,3.0,3.0,1.0,2.2657599672802635
1039,19.0,0.0,300.0,4.0,3.0,1.0,0.0,0.0,4.0,3.0,1.0,2.2628291462867973
1040,24.0,0.0,920.0,5.0,3.0,1.0,0.0,0.0,4.0,1.0,1.0,2.227661353211186
1041,32.0,0.0,500.0,5.0,3.0,1.0,0.0,0.0,6.0,4.0,0.0,2.772796551445624
1042,38.0,0.0,800.0,4.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,1.80724131544437
1043,41.0,1.0,700.0,6.0,3.0,1.0,0.0,0.0,3.0,2.0,0.0,1.8210608310983603
1044,29.0,1.0,800.0,0.0,3.0,1.0,0.0,0.0,4.0,4.0,1.0,1.8819915669358047
1045,21.0,1.0,800.0,1.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,2.1432729091172416
1046,51.0,1.0,16200.0,5.0,3.0,1.0,0.0,0.0,3.0,3.0,0.0,2.1886661175121938
1047,33.0,1.0,15900.0,5.0,3.0,1.0,0.0,0.0,6.0,1.0,0.0,4.804767985510974
1048,57.0,1.0,920.0,4.0,2.0,1.0,0.0,0.0,4.0,3.0,0.0,2.1318830820825156
1049,25.0,1.0,800.0,0.0,3.0,1.0,0.0,0.0,6.0,4.0,1.0,1.4029167515609822
1050,28.0,0.0,820.0,4.0,2.0,1.0,0.0,0.0,4.0,4.0,0.0,1.7576808305386453
1051,22.0,1.0,700.0,3.0,3.0,1.0,0.0,0.0,4.0,3.0,1.0,1.8569250732671616
1052,23.0,1.0,820.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,1.0,1.9382911951948572
1053,43.0,0.0,800.0,6.0,3.0,1.0,0.0,0.0,6.0,1.0,0.0,2.813449183103828
1054,64.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,0.0,1.732731472204664
1055,46.0,0.0,0.0,6.0,3.0,1.0,0.0,0.0,2.0,4.0,0.0,1.3704580222529248
1056,21.0,1.0,700.0,2.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,1.9777861321137926
1057,20.0,1.0,700.0,0.0,3.0,1.0,0.0,0.0,4.0,3.0,1.0,1.8870969047294825
1058,40.0,0.0,700.0,5.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,1.8150223054232741
1059,68.0,1.0,500.0,5.0,3.0,1.0,0.0,0.0,3.0,4.0,0.0,1.8160251736625044
1060,37.0,1.0,900.0,6.0,3.0,1.0,0.0,0.0,4.0,1.0,1.0,1.81979679503221
1061,25.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,1.796800426798825
1062,46.0,0.0,300.0,5.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,1.8089164019092425
1063,24.0,0.0,400.0,5.0,3.0,1.0,0.0,0.0,3.0,4.0,1.0,2.840883215760146
1064,20.0,0.0,800.0,4.0,2.0,1.0,0.0,0.0,4.0,4.0,0.0,1.7550695723560075
1065,41.0,1.0,100.0,5.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,3.9099546207975324
1066,61.0,0.0,800.0,6.0,3.0,1.0,0.0,0.0,1.0,4.0,1.0,4.897890501551621
1067,54.0,1.0,700.0,2.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,2.1676321522735944
1068,30.0,0.0,500.0,4.0,3.0,1.0,0.0,0.0,4.0,3.0,1.0,2.251578554796879
1069,23.0,0.0,700.0,6.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,1.8190966025529365
1070,21.0,1.0,300.0,6.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,2.1950079507398326
1071,32.0,1.0,800.0,5.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,1.8111150183128089
1072,21.0,1.0,800.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,1.0,1.836068224930024
1073,51.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,4.0,1.0,2.903785576955271
1074,37.0,1.0,100.0,5.0,3.0,1.0,0.0,0.0,3.0,4.0,1.0,2.251751517039349
1075,57.0,0.0,100.0,0.0,3.0,1.0,0.0,0.0,4.0,2.0,0.0,1.7639202111576666
1076,26.0,0.0,16000.0,6.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,2.1903622771161992
1077,41.0,0.0,100.0,5.0,3.0,1.0,0.0,0.0,1.0,4.0,1.0,5.039768752431627
1078,37.0,0.0,15800.0,5.0,1.0,1.0,0.0,0.0,4.0,3.0,1.0,1.9589723355741406
1079,42.0,1.0,300.0,6.0,2.0,1.0,0.0,0.0,3.0,3.0,1.0,2.305612627407945
1080,46.0,1.0,300.0,3.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,1.7874849020340096
1081,30.0,0.0,700.0,6.0,2.0,1.0,0.0,0.0,4.0,1.0,1.0,2.2931743387188965
1082,20.0,1.0,15800.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,1.0,1.5803838356514903
1083,37.0,1.0,800.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,1.0,1.8311247671149762
1084,41.0,1.0,800.0,2.0,3.0,1.0,0.0,0.0,3.0,1.0,1.0,2.2710865369427475
1085,21.0,1.0,1100.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,1.0,1.8299806561620096
1086,44.0,1.0,800.0,2.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,1.7876037700448852
1087,46.0,0.0,16220.0,6.0,2.0,1.0,0.0,0.0,8.0,1.0,1.0,1.1832766249758604
1088,32.0,0.0,800.0,6.0,2.0,1.0,0.0,0.0,4.0,1.0,1.0,2.289072149211234
1089,22.0,1.0,15800.0,4.0,2.0,1.0,0.0,0.0,4.0,4.0,1.0,1.6228944267443681
1090,37.0,0.0,800.0,6.0,3.0,1.0,0.0,0.0,4.0,4.0,1.0,2.2115836453847204
1091,36.0,1.0,0.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,1.0,1.847794352988599
1092,35.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,1.0,2.298985358258128
1093,36.0,0.0,15920.0,4.0,3.0,1.0,0.0,0.0,7.0,4.0,1.0,1.2642543861542939
1094,60.0,0.0,800.0,1.0,1.0,1.0,0.0,0.0,2.0,4.0,1.0,4.142624818580603
1095,41.0,0.0,800.0,6.0,3.0,1.0,0.0,0.0,2.0,4.0,0.0,1.377048735659412
1096,33.0,0.0,400.0,4.0,2.0,1.0,0.0,0.0,4.0,3.0,0.0,1.751359695570428
1097,25.0,0.0,400.0,5.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,1.8046022106463042
1098,29.0,0.0,800.0,5.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,1.8136858400592428
1099,43.0,1.0,500.0,4.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,1.7994241336718222
1100,24.0,0.0,15900.0,3.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,2.1470781997148
1101,26.0,0.0,800.0,0.0,3.0,1.0,0.0,0.0,4.0,1.0,0.0,1.7681807003328727
1102,69.0,0.0,100.0,5.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,1.8118767084119958
1103,35.0,0.0,800.0,5.0,3.0,1.0,0.0,0.0,4.0,4.0,1.0,2.2262455134044448
1104,48.0,0.0,800.0,5.0,3.0,1.0,0.0,0.0,6.0,3.0,0.0,2.7964210681527124
1105,34.0,0.0,700.0,3.0,3.0,1.0,0.0,0.0,3.0,3.0,0.0,1.5369736918237764
1106,19.0,1.0,15800.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,1.0,1.5805989909457867
1107,28.0,1.0,700.0,1.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,2.143454203528746
1108,22.0,0.0,16400.0,1.0,3.0,1.0,0.0,0.0,4.0,1.0,0.0,2.1343745749936422
1109,25.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,1.7702705278585498
1110,51.0,1.0,800.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,1.0,1.8268232246885299
1111,26.0,1.0,15800.0,5.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,1.2979164458864358
1112,28.0,1.0,15400.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,1.0,1.6492120544914477
1113,25.0,0.0,15800.0,5.0,1.0,1.0,0.0,0.0,4.0,4.0,1.0,1.963247075871544
1114,39.0,1.0,500.0,1.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,2.1425457409957818
1115,26.0,0.0,800.0,6.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,1.8220078132126318
1116,31.0,0.0,500.0,6.0,3.0,1.0,0.0,0.0,4.0,4.0,1.0,2.2231872912256563
1117,31.0,0.0,800.0,5.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,1.8142892382095306
1118,35.0,1.0,800.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,1.0,1.8603881848627448
1119,21.0,1.0,800.0,5.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,1.8078147720739701
1120,28.0,0.0,400.0,5.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,1.8054973696686067
1121,45.0,0.0,100.0,5.0,3.0,1.0,0.0,0.0,3.0,3.0,0.0,1.543475974814929
1122,35.0,1.0,300.0,4.0,3.0,1.0,0.0,0.0,3.0,4.0,0.0,1.793183509028165
1123,19.0,1.0,700.0,4.0,3.0,1.0,0.0,0.0,4.0,4.0,1.0,1.8482495992150059
1124,48.0,0.0,800.0,5.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,1.5534376063173456
1125,21.0,0.0,700.0,6.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,1.8184896420876666
1126,42.0,1.0,800.0,3.0,3.0,1.0,0.0,0.0,4.0,1.0,0.0,2.178513150588646
1127,30.0,0.0,800.0,6.0,3.0,1.0,0.0,0.0,4.0,1.0,1.0,2.2147311849329947
1128,41.0,0.0,700.0,4.0,2.0,1.0,0.0,0.0,4.0,4.0,1.0,2.3173179526887835
1129,20.0,0.0,720.0,5.0,3.0,1.0,0.0,0.0,6.0,4.0,1.0,1.563566678890393
1130,36.0,0.0,300.0,5.0,3.0,1.0,0.0,0.0,3.0,1.0,1.0,2.8371834879146833
1131,54.0,1.0,400.0,0.0,3.0,1.0,0.0,0.0,4.0,4.0,1.0,1.8824129779512668
1132,82.0,0.0,700.0,4.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,1.2374486032677077
1133,48.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,4.0,0.0,1.4830319931716989
1134,23.0,1.0,720.0,5.0,3.0,1.0,0.0,0.0,6.0,3.0,1.0,1.3818327117865534
1135,45.0,0.0,700.0,5.0,3.0,1.0,0.0,0.0,4.0,4.0,1.0,2.224688566960394
1136,66.0,0.0,800.0,0.0,1.0,1.0,0.0,0.0,3.0,4.0,0.0,1.4668933336967938
1137,41.0,1.0,720.0,4.0,3.0,1.0,0.0,0.0,4.0,4.0,1.0,1.8409511634501552
1138,20.0,1.0,700.0,3.0,2.0,1.0,0.0,0.0,4.0,4.0,1.0,1.9107176811084299
1139,37.0,0.0,700.0,3.0,2.0,1.0,0.0,0.0,4.0,3.0,1.0,2.3342480486031927
1140,38.0,0.0,500.0,5.0,3.0,1.0,0.0,0.0,3.0,3.0,0.0,1.5473753488824054
1141,31.0,1.0,100.0,4.0,3.0,1.0,0.0,0.0,4.0,4.0,1.0,1.8569185372323476
1142,27.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,3.0,3.0,0.0,1.5325040452935728
1143,37.0,1.0,800.0,4.0,3.0,1.0,0.0,0.0,4.0,4.0,1.0,1.8405592206046884
1144,67.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,3.0,4.0,0.0,1.5404576222903676
1145,19.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,1.7599331304389527
1146,38.0,0.0,700.0,5.0,3.0,1.0,0.0,0.0,4.0,4.0,1.0,2.227870151420956
1147,40.0,0.0,800.0,5.0,3.0,1.0,0.0,0.0,4.0,0.0,1.0,2.22397511894071
1148,33.0,1.0,700.0,5.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,1.5466873240329126
1149,33.0,0.0,800.0,5.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,1.5503692240512321
1150,30.0,0.0,800.0,6.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,1.8232274040574343
1151,46.0,1.0,300.0,3.0,3.0,1.0,0.0,0.0,1.0,4.0,0.0,1.359210690921453
1152,53.0,0.0,400.0,6.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,5.192451300054678
1153,55.0,0.0,800.0,5.0,3.0,1.0,0.0,0.0,1.0,4.0,1.0,4.9509136447712585
1154,19.0,1.0,1220.0,5.0,3.0,1.0,0.0,0.0,4.0,1.0,0.0,2.2074790144721743
1155,72.0,0.0,800.0,5.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,1.2547058530061121
1156,21.0,1.0,100.0,5.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,1.7041552428083817
1157,40.0,0.0,300.0,6.0,3.0,1.0,0.0,0.0,3.0,2.0,1.0,2.813871711146243
1158,33.0,0.0,320.0,6.0,2.0,1.0,0.0,0.0,4.0,4.0,1.0,2.3037497950842063
1159,54.0,1.0,20.0,0.0,2.0,1.0,0.0,0.0,3.0,4.0,0.0,1.7140729151809873
1160,28.0,0.0,15800.0,5.0,3.0,1.0,0.0,0.0,6.0,3.0,0.0,3.5696628776138866
1161,61.0,0.0,300.0,6.0,3.0,1.0,0.0,0.0,2.0,4.0,0.0,1.3752556820799635
1162,53.0,1.0,500.0,0.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,2.1355991549733493
1163,27.0,0.0,800.0,4.0,3.0,1.0,0.0,0.0,4.0,3.0,1.0,2.24384788105317
1164,22.0,0.0,700.0,4.0,3.0,1.0,0.0,0.0,4.0,4.0,1.0,2.249194399168914
1165,70.0,0.0,700.0,5.0,3.0,1.0,0.0,0.0,2.0,3.0,1.0,3.660078398834655
1166,21.0,1.0,0.0,5.0,3.0,1.0,0.0,0.0,4.0,2.0,1.0,1.8525209202535222
1167,38.0,1.0,300.0,5.0,3.0,1.0,0.0,0.0,3.0,4.0,0.0,1.8030797473231608
1168,37.0,1.0,800.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,2.2031887865298834
1169,56.0,1.0,400.0,4.0,2.0,1.0,0.0,0.0,3.0,4.0,0.0,1.7545585538409767
1170,25.0,0.0,800.0,5.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,1.7650571946840323
1171,55.0,0.0,300.0,5.0,3.0,1.0,0.0,0.0,2.0,3.0,1.0,3.7010997674228285
1172,73.0,1.0,0.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,3.7452143186468314
1173,24.0,0.0,400.0,2.0,3.0,1.0,0.0,0.0,4.0,1.0,1.0,2.2861334209413138
1174,31.0,1.0,800.0,4.0,3.0,1.0,0.0,0.0,4.0,1.0,1.0,1.842430586902008
1175,50.0,0.0,300.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.3363793093344931
1176,33.0,0.0,800.0,3.0,3.0,1.0,0.0,0.0,6.0,4.0,1.0,1.5725462445777147
1177,22.0,0.0,100.0,6.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,1.7154655030569206
1178,32.0,1.0,800.0,5.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,2.002702251683947
1179,42.0,0.0,800.0,2.0,3.0,1.0,0.0,0.0,4.0,2.0,0.0,1.7903929727368761
1180,41.0,1.0,100.0,5.0,3.0,0.0,0.0,1.0,3.0,1.0,1.0,3.4858333189604265
1181,22.0,1.0,700.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,1.0,1.8377967392151775
1182,36.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,3.0,3.0,0.0,1.534283333179751
1183,31.0,0.0,300.0,4.0,2.0,1.0,0.0,0.0,4.0,3.0,0.0,1.748976242877806
1184,31.0,1.0,800.0,5.0,3.0,1.0,0.0,0.0,4.0,1.0,1.0,1.8329751291595775
1185,36.0,1.0,0.0,6.0,3.0,1.0,0.0,0.0,3.0,4.0,0.0,1.8056846354578442
1186,35.0,0.0,300.0,3.0,3.0,1.0,0.0,0.0,3.0,4.0,0.0,1.531964086538618
1187,71.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,2.0,4.0,0.0,1.3614572468217987
1188,31.0,0.0,720.0,4.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,1.8035821295749115
1189,26.0,0.0,100.0,6.0,3.0,1.0,0.0,0.0,5.0,1.0,1.0,1.835762679918072
1190,22.0,0.0,16120.0,6.0,3.0,1.0,0.0,0.0,4.0,2.0,1.0,1.838871073342518
1191,45.0,1.0,0.0,5.0,3.0,1.0,0.0,0.0,3.0,4.0,1.0,2.251089258221469
1192,66.0,0.0,900.0,6.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,1.836320218665044
1193,54.0,0.0,700.0,6.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,1.8285622529290897
1194,49.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,3.0,4.0,0.0,1.7018034898172885
1195,48.0,1.0,15800.0,5.0,3.0,1.0,0.0,0.0,3.0,3.0,0.0,2.1758321074899123
1196,36.0,0.0,720.0,5.0,3.0,1.0,0.0,0.0,4.0,1.0,1.0,2.2281821910213186
1197,76.0,1.0,700.0,2.0,3.0,1.0,0.0,0.0,3.0,4.0,1.0,2.257763946457657
1198,45.0,1.0,320.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,2.1927338000842687
1199,20.0,1.0,800.0,6.0,3.0,1.0,0.0,0.0,4.0,1.0,1.0,1.8269906402702387
1200,21.0,1.0,900.0,4.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,2.1855342502830903
1201,40.0,1.0,800.0,5.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,2.2045273924689974
1202,74.0,1.0,15820.0,5.0,3.0,1.0,0.0,0.0,3.0,4.0,1.0,1.84189498825204
